YEAR,STAT AREA,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1995,611,"BONITO, ATLANTIC",2193.00,2193.00,1771.00
1995,611,BUTTERFISH,90244.00,90244.00,40006.00
1995,611,COBIA,151.00,151.00,284.00
1995,611,"COD, ATLANTIC",6140.00,7042.00,8237.00
1995,611,CRAPPIE,2.00,2.00,2.00
1995,611,CUNNER,42.00,42.00,13.00
1995,611,"EEL, AMERICAN",12839.00,12839.00,4819.00
1995,611,"EEL, CONGER",1729.00,1729.00,1010.00
1995,611,"EEL, SAND/LAUNCE",2004.00,2004.00,632.00
1995,611,"FLOUNDER, SAND-DAB/WINDOWPANE",3653.00,3653.00,924.00
1995,611,"FLOUNDER, SUMMER",132442.00,132442.00,330678.00
1995,611,"FLOUNDER, WINTER",237723.00,237723.00,288487.00
1995,611,"FLOUNDER, YELLOWTAIL",2241.00,2241.00,3097.00
1995,611,GARFISH,49.00,49.00,11.00
1995,611,"HAKE, RED",6041.00,6041.00,1604.00
1995,611,"HAKE, SILVER",54102.00,54102.00,19007.00
1995,611,"HAKE, WHITE",6026.00,6037.00,3569.00
1995,611,"HERRING, NK",602.00,602.00,72.00
1995,611,"JACK, AMBERJACK, NK",2.00,2.00,1.00
1995,611,"JACK, CREVALLE",295.00,295.00,154.00
1995,611,"MACKEREL, ATLANTIC",9539.00,9539.00,3063.00
1995,611,"MACKEREL, KING",13.00,13.00,23.00
1995,611,"MACKEREL, SPANISH",3463.00,3463.00,5910.00
1995,611,"MENHADEN, ATLANTIC",1331989.00,1331989.00,181375.00
1995,611,MONKFISH/ANGLER/GOOSEFISH,13612.00,13729.00,24441.00
1995,611,"PERCH, WHITE",15338.00,15338.00,10871.00
1995,611,"POMPANO, KILLIFISH",626.00,626.00,542.00
1995,611,"POUT, OCEAN",512.00,512.00,106.00
1995,611,"PUFFER, NORTHERN",1608.00,6968.00,3131.00
1995,611,SCUP,99601.00,99601.00,214591.00
1995,611,"SEA BASS, BLACK",6960.00,6960.00,15005.00
1995,611,"SEAROBIN, NK",8278.00,8278.00,1006.00
1995,611,"SHAD, AMERICAN",63446.00,63446.00,59035.00
1995,611,"SHAD, GIZZARD",74.00,74.00,11.00
1995,611,"SHARK, DOGFISH, NK",16962.00,20241.00,4919.00
1995,611,"SHARK, NK",403.00,403.00,315.00
1995,611,"SILVERSIDE, ATLANTIC",27950.00,27950.00,13300.00
1995,611,"SKATE, NK",399590.00,411512.00,157116.00
1995,611,SPOT,10.00,10.00,5.00
1995,611,TAUTOG,23389.00,23389.00,22561.00
1995,611,TRIGGERFISH,83.00,83.00,42.00
1995,611,"TUNA, LITTLE TUNNY",12609.00,15777.00,1487.00
1995,611,"WEAKFISH/SEA TROUT, SQUETEAGUE",10444.00,10444.00,12039.00
1995,611,"WHITING, KING",200.00,200.00,164.00
1995,611,CONFIDENTIAL,74551.00,74552.00,61238.00
1995,612,"BASS, STRIPED",179.00,179.00,313.00
1995,612,BLUEFISH,183468.00,183468.00,65710.00
1995,612,"BONITO, ATLANTIC",3878.00,3878.00,2730.00
1995,612,BUTTERFISH,1569.00,1569.00,1562.00
1995,612,"COD, ATLANTIC",2170.00,2539.00,2539.00
1995,612,"CROAKER, ATLANTIC",7482.00,7482.00,9287.00
1995,612,CUNNER,43.00,43.00,79.00
1995,612,DOLPHINFISH,50.00,50.00,54.00
1995,612,"DRUM, BLACK",25.00,25.00,25.00
1995,612,"EEL, AMERICAN",340.00,340.00,656.00
1995,612,"EEL, CONGER",245.00,245.00,209.00
1995,612,"FLOUNDER, FOURSPOT",15.00,15.00,3.00
1995,612,"FLOUNDER, NK",1084.00,1084.00,2502.00
1995,612,"FLOUNDER, SAND-DAB/WINDOWPANE",50.00,50.00,10.00
1995,612,"FLOUNDER, SUMMER",8071.00,8071.00,19634.00
1995,612,"FLOUNDER, WINTER",9708.00,9708.00,17382.00
1995,612,"FLOUNDER, WITCH",44.00,44.00,83.00
1995,612,"HAKE, RED",16206.00,16206.00,15082.00
1995,612,"HAKE, SILVER",7980.00,7980.00,3081.00
1995,612,"HERRING, ATLANTIC",63021.00,63021.00,3872.00
1995,612,"HERRING, NK",857.00,857.00,74.00
1995,612,"MACKEREL, ATLANTIC",342520.00,342520.00,42225.00
1995,612,"MACKEREL, KING",70.00,70.00,68.00
1995,612,"MACKEREL, SPANISH",797.00,797.00,793.00
1995,612,"MENHADEN, ATLANTIC",2260465.00,2260465.00,146568.00
1995,612,MONKFISH/ANGLER/GOOSEFISH,79435.00,95708.00,96261.00
1995,612,POLLOCK,781.00,793.00,513.00
1995,612,"POMPANO, KILLIFISH",1979.00,1979.00,2290.00
1995,612,"POUT, OCEAN",7.00,7.00,7.00
1995,612,"PUFFER, NORTHERN",136.00,136.00,104.00
1995,612,SCUP,3358.00,3358.00,6614.00
1995,612,"SEA BASS, BLACK",14776.00,14776.00,24562.00
1995,612,"SEAROBIN, NK",1328.00,1328.00,274.00
1995,612,"SHAD, AMERICAN",180909.00,180909.00,175893.00
